partition_column,movie_id,movie_name,rating,user_id
81585,576,Cliffhanger (1993),2,110
81586,144,Die Hard (1988),3,566
81587,269,Full Monty,3,421
81588,779,Drop Zone (1994),3,880
81589,690,Seven Years in Tibet (1997),3,424
81590,559,Interview with the Vampire (1994),3,709
81591,259,George of the Jungle (1997),4,852
81592,328,Conspiracy Theory (1997),1,854
81593,476,First Wives Club,1,922
81594,501,Dumbo (1941),4,541
81595,763,Happy Gilmore (1996),3,101
81596,28,Apollo 13 (1995),2,896
81597,655,Stand by Me (1986),3,788
81598,175,Brazil (1985),4,934
81599,210,Indiana Jones and the Last Crusade (1989),5,780
81600,300,Air Force One (1997),4,91
81601,469,Short Cuts (1993),4,543
81602,173,Princess Bride,5,11
81603,654,Chinatown (1974),5,686
81604,742,Ransom (1996),5,717
81605,83,Much Ado About Nothing (1993),4,705
81606,742,Ransom (1996),3,906
81607,54,Outbreak (1995),3,889
81608,10,Richard III (1995),4,765
81609,230,Star Trek IV: The Voyage Home (1986),4,897
81610,294,Liar Liar (1997),4,730
81611,96,Terminator 2: Judgment Day (1991),4,862
81612,1393,Stag (1997),2,782
81613,7,Twelve Monkeys (1995),5,843
81614,172,Empire Strikes Back,5,276
81615,214,Pink Floyd - The Wall (1982),2,704
81616,196,Dead Poets Society (1989),4,96
81617,121,Independence Day (ID4) (1996),3,334
81618,59,Three Colors: Red (1994),4,160
81619,636,Escape from New York (1981),4,892
81620,1047,Multiplicity (1996),3,682
81621,748,Saint,4,761
81622,419,Mary Poppins (1964),4,321
81623,292,Rosewood (1997),5,504
81624,595,Fan,5,620
81625,88,Sleepless in Seattle (1993),5,588
81626,274,Sabrina (1995),5,716
81627,196,Dead Poets Society (1989),5,741
81628,534,Traveller (1997),3,782
81629,1449,Pather Panchali (1955),4,234
81630,151,Willy Wonka and the Chocolate Factory (1971),4,893
81631,685,Executive Decision (1996),2,881
81632,83,Much Ado About Nothing (1993),5,844
81633,1194,Once Were Warriors (1994),3,896
81634,1042,Just Cause (1995),2,896
81635,93,Welcome to the Dollhouse (1995),4,911
81636,597,Eraser (1996),2,246
81637,559,Interview with the Vampire (1994),4,943
81638,563,Stephen King's The Langoliers (1995),2,925
81639,190,Henry V (1989),4,934
81640,70,Four Weddings and a Funeral (1994),3,579
81641,33,Desperado (1995),3,640
81642,61,Three Colors: White (1994),4,894
81643,1188,Young Guns II (1990),3,790
81644,300,Air Force One (1997),5,548
81645,47,Ed Wood (1994),3,908
81646,1386,Tetsuo II: Body Hammer (1992),4,833
81647,298,Face/Off (1997),5,592
81648,4,Get Shorty (1995),4,749
81649,373,Judge Dredd (1995),3,846
81650,294,Liar Liar (1997),3,91
81651,534,Traveller (1997),2,655
81652,732,Dave (1993),4,878
81653,82,Jurassic Park (1993),4,758
81654,177,Good,4,889
81655,625,Sword in the Stone,4,823
81656,354,Wedding Singer,3,58
81657,234,Jaws (1975),5,849
81658,739,Pretty Woman (1990),5,533
81659,143,Sound of Music,5,230
81660,473,James and the Giant Peach (1996),4,889
81661,173,Princess Bride,5,632
81662,408,Close Shave,5,268
81663,79,Fugitive,5,882
81664,687,McHale's Navy (1997),1,790
81665,240,Beavis and Butt-head Do America (1996),5,887
81666,302,L.A. Confidential (1997),4,934
81667,48,Hoop Dreams (1994),3,749
81668,6,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),2,806
81669,288,Scream (1996),4,428
81670,466,Red Rock West (1992),1,886
81671,237,Jerry Maguire (1996),3,930
81672,491,Adventures of Robin Hood,3,650
81673,276,Leaving Las Vegas (1995),3,332
81674,135,2001: A Space Odyssey (1968),4,875
81675,1342,Convent,4,662
81676,971,Mediterraneo (1991),3,883
81677,449,Star Trek: The Motion Picture (1979),3,886
81678,59,Three Colors: Red (1994),5,539
81679,284,Tin Cup (1996),1,279
81680,1419,Highlander III: The Sorcerer (1994),2,405
81681,243,Jungle2Jungle (1997),5,732
81682,22,Braveheart (1995),4,343
81683,430,Duck Soup (1933),5,264
81684,319,Everyone Says I Love You (1996),4,227
81685,1298,Band Wagon,3,766
81686,258,Contact (1997),3,893
81687,553,Walk in the Clouds,3,788
81688,1012,Private Parts (1997),4,624
81689,275,Sense and Sensibility (1995),4,597
81690,89,Blade Runner (1982),4,698
81691,430,Duck Soup (1933),3,846
81692,732,Dave (1993),3,682
81693,477,Matilda (1996),3,880
81694,527,Gandhi (1982),3,881
81695,660,Fried Green Tomatoes (1991),5,233
81696,199,Bridge on the River Kwai,5,479
81697,64,Shawshank Redemption,5,566
81698,585,Son in Law (1993),3,798
81699,91,Nightmare Before Christmas,4,889
81700,739,Pretty Woman (1990),4,183
81701,322,Murder at 1600 (1997),4,450
81702,245,Devil's Own,3,925
81703,121,Independence Day (ID4) (1996),4,901
81704,323,Dante's Peak (1997),4,810
81705,182,GoodFellas (1990),3,586
81706,116,Cold Comfort Farm (1995),2,940
81707,359,Assignment,3,863
81708,760,Screamers (1995),1,26
81709,878,That Darn Cat! (1997),3,699
81710,651,Glory (1989),5,328
81711,265,Hunt for Red October,4,472
81712,63,Santa Clause,4,506
81713,109,Mystery Science Theater 3000: The Movie (1996),4,534
81714,270,Gattaca (1997),3,641
81715,1604,He Walked by Night (1948),4,456
81716,17,From Dusk Till Dawn (1996),2,435
81717,250,Fifth Element,2,296
81718,792,Bullets Over Broadway (1994),3,823
81719,95,Aladdin (1992),3,897
81720,182,GoodFellas (1990),2,745
81721,820,Space Jam (1996),3,872
81722,90,So I Married an Axe Murderer (1993),4,773
81723,1214,In the Realm of the Senses (Ai no corrida) (1976),2,896
81724,66,While You Were Sleeping (1995),3,305
81725,820,Space Jam (1996),3,795
81726,200,Shining,3,868
81727,215,Field of Dreams (1989),2,90
81728,150,Swingers (1996),2,526
81729,100,Fargo (1996),5,840
81730,591,Primal Fear (1996),4,640
81731,301,In & Out (1997),4,529
81732,1007,Waiting for Guffman (1996),4,789
81733,603,Rear Window (1954),5,269
81734,71,Lion King,4,694
81735,153,Fish Called Wanda,4,804
81736,25,Birdcage,3,847
81737,220,Mirror Has Two Faces,5,939
81738,462,Like Water For Chocolate (Como agua para chocolate) (1992),3,399
81739,1016,Con Air (1997),4,540
81740,258,Contact (1997),4,301
81741,471,Courage Under Fire (1996),4,540
81742,367,Clueless (1995),4,707
81743,477,Matilda (1996),3,901
81744,300,Air Force One (1997),4,784
81745,172,Empire Strikes Back,5,871
81746,469,Short Cuts (1993),5,345
81747,202,Groundhog Day (1993),4,899
81748,240,Beavis and Butt-head Do America (1996),1,921
81749,705,Singin' in the Rain (1952),5,780
81750,55,Professional,3,833
81751,585,Son in Law (1993),2,314
81752,664,Paris,5,132
81753,211,M*A*S*H (1970),5,7
81754,238,Raising Arizona (1987),5,629
81755,246,Chasing Amy (1997),5,635
81756,153,Fish Called Wanda,5,899
81757,631,Crying Game,5,553
81758,67,Ace Ventura: Pet Detective (1994),4,727
81759,11,Seven (Se7en) (1995),4,505
81760,105,Sgt. Bilko (1996),3,880
81761,25,Birdcage,3,852
81762,121,Independence Day (ID4) (1996),3,560
81763,271,Starship Troopers (1997),1,702
81764,64,Shawshank Redemption,5,323
81765,223,Sling Blade (1996),4,777
81766,116,Cold Comfort Farm (1995),4,790
81767,188,Full Metal Jacket (1987),3,638
81768,15,Mr. Holland's Opus (1995),5,703
81769,169,Wrong Trousers,5,885
81770,1240,Ghost in the Shell (Kokaku kidotai) (1995),5,826
81771,202,Groundhog Day (1993),2,896
81772,471,Courage Under Fire (1996),4,592
81773,311,Wings of the Dove,4,758
81774,273,Heat (1995),4,709
81775,321,Mother (1996),4,940
81776,284,Tin Cup (1996),3,429
81777,50,Star Wars (1977),4,188
81778,615,39 Steps,5,932
81779,405,Mission: Impossible (1996),3,938
81780,1368,Mina Tannenbaum (1994),5,936
81781,611,Laura (1944),4,31
81782,7,Twelve Monkeys (1995),4,643
81783,1,Toy Story (1995),3,854
81784,472,Dragonheart (1996),4,864
81785,1036,Drop Dead Fred (1991),1,621
81786,192,Raging Bull (1980),5,669
81787,121,Independence Day (ID4) (1996),3,746
81788,823,Mulholland Falls (1996),3,650
81789,498,African Queen,5,788
81790,116,Cold Comfort Farm (1995),4,524
81791,286,English Patient,5,240
81792,288,Scream (1996),5,671
81793,358,Spawn (1997),3,282
81794,322,Murder at 1600 (1997),2,924
81795,163,Return of the Pink Panther,3,916
81796,154,Monty Python's Life of Brian (1979),3,747
81797,283,Emma (1996),4,667
81798,204,Back to the Future (1985),4,541
81799,30,Belle de jour (1967),3,537
81800,25,Birdcage,2,625
81801,45,Eat Drink Man Woman (1994),4,840
81802,1055,Simple Twist of Fate,4,712
81803,200,Shining,4,472
81804,541,Mortal Kombat (1995),4,497
81805,449,Star Trek: The Motion Picture (1979),4,533
81806,771,Johnny Mnemonic (1995),2,130
81807,211,M*A*S*H (1970),4,537
81808,73,Maverick (1994),4,43
81809,678,Volcano (1997),4,825
81810,134,Citizen Kane (1941),4,771
81811,211,M*A*S*H (1970),5,897
81812,565,Village of the Damned (1995),3,796
81813,55,Professional,4,844
81814,300,Air Force One (1997),5,863
81815,255,My Best Friend's Wedding (1997),4,879
81816,64,Shawshank Redemption,5,880
81817,169,Wrong Trousers,5,889
81818,426,Transformers: The Movie,3,496
81819,109,Mystery Science Theater 3000: The Movie (1996),4,794
81820,315,Apt Pupil (1998),3,883
81821,223,Sling Blade (1996),4,194
81822,1101,Six Degrees of Separation (1993),3,456
81823,1295,Kicked in the Head (1997),2,451
81824,302,L.A. Confidential (1997),5,240
81825,271,Starship Troopers (1997),4,302
81826,238,Raising Arizona (1987),4,777
81827,1234,Chairman of the Board (1998),1,676
81828,651,Glory (1989),4,606
81829,279,Once Upon a Time... When We Were Colored (1995),4,894
81830,71,Lion King,5,815
81831,252,Lost World: Jurassic Park,3,117
81832,307,Devil's Advocate,5,459
81833,820,Space Jam (1996),2,896
81834,48,Hoop Dreams (1994),4,899
81835,323,Dante's Peak (1997),3,756
81836,550,Die Hard: With a Vengeance (1995),3,897
81837,369,Black Sheep (1996),5,697
81838,293,Donnie Brasco (1997),4,754
81839,528,Killing Fields,4,627
81840,898,Postman,2,514
81841,921,Farewell My Concubine (1993),5,844
81842,663,Being There (1979),3,305
81843,1124,Farewell to Arms,4,846
81844,471,Courage Under Fire (1996),4,65
81845,879,Peacemaker,2,873
81846,125,Phenomenon (1996),4,457
81847,751,Tomorrow Never Dies (1997),4,221
81848,124,Lone Star (1996),5,503
81849,418,Cinderella (1950),4,417
81850,135,2001: A Space Odyssey (1968),4,833
81851,172,Empire Strikes Back,4,757
81852,197,Graduate,5,647
81853,224,Ridicule (1996),5,763
81854,702,Barcelona (1994),3,707
81855,227,Star Trek VI: The Undiscovered Country (1991),2,833
81856,136,Mr. Smith Goes to Washington (1939),4,429
81857,831,Escape from L.A. (1996),3,101
81858,306,Mrs. Brown (Her Majesty,4,460
81859,63,Santa Clause,3,92
81860,393,Mrs. Doubtfire (1993),4,11
81861,168,Monty Python and the Holy Grail (1974),3,748
81862,428,Harold and Maude (1971),4,889
81863,45,Eat Drink Man Woman (1994),4,844
81864,508,People vs. Larry Flynt,3,894
81865,1028,Grumpier Old Men (1995),3,595
81866,65,What's Eating Gilbert Grape (1993),3,864
81867,187,Godfather: Part II,3,256
81868,1544,It Takes Two (1995),1,405
81869,745,Ruling Class,4,833
81870,164,Abyss,3,843
81871,931,Island of Dr. Moreau,1,62
81872,168,Monty Python and the Holy Grail (1974),5,588
81873,507,Streetcar Named Desire,4,911
81874,11,Seven (Se7en) (1995),3,425
81875,683,Rocket Man (1997),1,863
81876,1215,Barb Wire (1996),2,560
81877,78,Free Willy (1993),2,416
81878,662,Somewhere in Time (1980),3,922
81879,480,North by Northwest (1959),5,16
81880,462,Like Water For Chocolate (Como agua para chocolate) (1992),5,449
81881,393,Mrs. Doubtfire (1993),4,690
81882,14,Postino,5,742
81883,270,Gattaca (1997),4,782
81884,484,Maltese Falcon,5,840
81885,811,Thirty-Two Short Films About Glenn Gould (1993),3,747
81886,155,Dirty Dancing (1987),5,901
81887,222,Star Trek: First Contact (1996),4,899
81888,393,Mrs. Doubtfire (1993),4,579
81889,647,Ran (1985),5,862
81890,121,Independence Day (ID4) (1996),3,943
81891,878,That Darn Cat! (1997),1,527
81892,95,Aladdin (1992),4,622
81893,931,Island of Dr. Moreau,1,916
81894,118,Twister (1996),4,402
81895,111,Truth About Cats & Dogs,4,450
81896,81,Hudsucker Proxy,3,798
81897,319,Everyone Says I Love You (1996),5,861
81898,1029,Jury Duty (1995),5,887
81899,432,Fantasia (1940),1,471
81900,750,Amistad (1997),5,395
81901,100,Fargo (1996),4,888
81902,274,Sabrina (1995),3,922
81903,242,Kolya (1996),2,13
81904,1185,In the Army Now (1994),3,621
81905,591,Primal Fear (1996),5,336
81906,611,Laura (1944),2,454
81907,280,Up Close and Personal (1996),3,234
81908,603,Rear Window (1954),5,748
81909,181,Return of the Jedi (1983),3,505
81910,588,Beauty and the Beast (1991),4,654
81911,235,Mars Attacks! (1996),4,286
81912,259,George of the Jungle (1997),3,279
81913,271,Starship Troopers (1997),3,806
81914,506,Rebel Without a Cause (1955),4,934
81915,238,Raising Arizona (1987),4,862
81916,192,Raging Bull (1980),3,889
81917,94,Home Alone (1990),1,452
81918,518,Miller's Crossing (1990),5,253
81919,644,Thin Blue Line,4,888
81920,919,City of Lost Children,5,838
81921,720,First Knight (1995),4,484
81922,1110,Tank Girl (1995),3,268
81923,1079,Joe's Apartment (1996),1,181
81924,518,Miller's Crossing (1990),4,387
81925,187,Godfather: Part II,4,318
81926,620,Chamber,2,854
81927,79,Fugitive,4,411
81928,359,Assignment,3,655
81929,313,Titanic (1997),4,775
81930,1119,Some Kind of Wonderful (1987),3,165
81931,282,Time to Kill,5,532
81932,1240,Ghost in the Shell (Kokaku kidotai) (1995),4,896
81933,291,Absolute Power (1997),4,899
81934,1097,Hate (Haine,4,176
81935,1481,S.F.W. (1994),4,279
81936,168,Monty Python and the Holy Grail (1974),4,913
81937,604,It Happened One Night (1934),5,18
81938,83,Much Ado About Nothing (1993),4,870
81939,544,Things to Do in Denver when You're Dead (1995),4,486
81940,684,In the Line of Fire (1993),3,682
81941,895,Scream 2 (1997),4,758
81942,204,Back to the Future (1985),4,860
81943,640,Cook the Thief His Wife & Her Lover,1,823
81944,921,Farewell My Concubine (1993),5,601
81945,436,American Werewolf in London,2,833
81946,148,Ghost and the Darkness,3,894
81947,127,Godfather,4,459
81948,76,Carlito's Way (1993),3,655
81949,743,Crow: City of Angels,3,497
81950,54,Outbreak (1995),3,551
81951,378,Miracle on 34th Street (1994),5,897
81952,269,Full Monty,4,878
81953,217,Bram Stoker's Dracula (1992),2,648
81954,258,Contact (1997),5,838
81955,876,Money Talks (1997),4,880
81956,111,Truth About Cats & Dogs,4,760
81957,447,Carrie (1976),3,847
81958,283,Emma (1996),4,931
81959,629,Victor/Victoria (1982),4,648
81960,905,Great Expectations (1998),2,13
81961,286,English Patient,4,829
81962,321,Mother (1996),3,735
81963,427,To Kill a Mockingbird (1962),5,350
81964,854,Bad Taste (1987),4,868
81965,334,U Turn (1997),3,915
81966,255,My Best Friend's Wedding (1997),2,654
81967,257,Men in Black (1997),4,934
81968,269,Full Monty,3,818
81969,211,M*A*S*H (1970),4,933
81970,479,Vertigo (1958),4,897
81971,478,Philadelphia Story,5,796
81972,831,Escape from L.A. (1996),4,807
81973,238,Raising Arizona (1987),4,804
81974,849,Days of Thunder (1990),2,786
81975,89,Blade Runner (1982),4,903
81976,713,Othello (1995),4,854
81977,833,Bulletproof (1996),3,851
81978,216,When Harry Met Sally... (1989),4,804
81979,340,Boogie Nights (1997),5,851
81980,642,Grifters,4,903
81981,520,Great Escape,3,452
81982,423,E.T. the Extra-Terrestrial (1982),4,568
81983,748,Saint,2,736
81984,462,Like Water For Chocolate (Como agua para chocolate) (1992),5,440
81985,24,Rumble in the Bronx (1995),4,833
81986,275,Sense and Sensibility (1995),3,548
81987,451,Grease (1978),2,11
81988,43,Disclosure (1994),3,655
81989,191,Amadeus (1984),4,798
81990,705,Singin' in the Rain (1952),5,670
81991,322,Murder at 1600 (1997),3,942
81992,663,Being There (1979),4,474
81993,1197,Family Thing,3,630
81994,27,Bad Boys (1995),4,757
81995,331,Edge,4,74
81996,33,Desperado (1995),2,665
81997,281,River Wild,3,396
81998,405,Mission: Impossible (1996),4,882
81999,135,2001: A Space Odyssey (1968),3,524
82000,660,Fried Green Tomatoes (1991),4,815
82001,155,Dirty Dancing (1987),3,545
82002,993,Hercules (1997),4,541
82003,216,When Harry Met Sally... (1989),4,758
82004,40,To Wong Foo,4,180
82005,604,It Happened One Night (1934),3,406
82006,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),5,94
82007,844,Freeway (1996),4,655
82008,282,Time to Kill,4,525
82009,55,Professional,4,864
82010,732,Dave (1993),3,763
82011,289,Evita (1996),5,847
82012,274,Sabrina (1995),5,885
82013,176,Aliens (1986),3,13
82014,423,E.T. the Extra-Terrestrial (1982),3,916
82015,111,Truth About Cats & Dogs,3,903
82016,129,Bound (1996),4,216
82017,813,Celluloid Closet,4,839
82018,302,L.A. Confidential (1997),4,537
82019,95,Aladdin (1992),4,715
82020,1129,Chungking Express (1994),3,425
82021,96,Terminator 2: Judgment Day (1991),4,653
82022,230,Star Trek IV: The Voyage Home (1986),4,806
82023,22,Braveheart (1995),3,756
82024,568,Speed (1994),4,885
82025,531,Shine (1996),3,406
82026,751,Tomorrow Never Dies (1997),4,752
82027,132,Wizard of Oz,3,913
82028,864,My Fellow Americans (1996),4,897
82029,471,Courage Under Fire (1996),3,569
82030,431,Highlander (1986),4,889
82031,300,Air Force One (1997),5,931
82032,498,African Queen,3,798
82033,288,Scream (1996),4,747
82034,332,Kiss the Girls (1997),4,112
82035,926,Down Periscope (1996),4,936
82036,7,Twelve Monkeys (1995),2,839
82037,22,Braveheart (1995),5,887
82038,719,Canadian Bacon (1994),1,268
82039,143,Sound of Music,4,896
82040,660,Fried Green Tomatoes (1991),4,666
82041,168,Monty Python and the Holy Grail (1974),4,560
82042,307,Devil's Advocate,4,588
82043,1,Toy Story (1995),1,331
82044,597,Eraser (1996),5,534
82045,255,My Best Friend's Wedding (1997),2,533
82046,323,Dante's Peak (1997),3,304
82047,393,Mrs. Doubtfire (1993),3,804
82048,222,Star Trek: First Contact (1996),3,887
82049,214,Pink Floyd - The Wall (1982),2,805
82050,217,Bram Stoker's Dracula (1992),2,660
82051,153,Fish Called Wanda,4,888
82052,287,Marvin's Room (1996),4,917
82053,367,Clueless (1995),3,747
82054,975,Fear (1996),4,265
82055,211,M*A*S*H (1970),3,870
82056,117,Rock,4,586
82057,181,Return of the Jedi (1983),4,23
82058,1218,Friday (1995),4,846
82059,391,Last Action Hero (1993),4,796
82060,42,Clerks (1994),3,523
82061,56,Pulp Fiction (1994),4,882
82062,632,Sophie's Choice (1982),4,707
82063,358,Spawn (1997),3,802
82064,272,Good Will Hunting (1997),4,872
82065,94,Home Alone (1990),4,326
82066,670,Body Snatchers (1993),1,653
82067,288,Scream (1996),3,877
82068,254,Batman & Robin (1997),1,548
82069,482,Some Like It Hot (1959),4,788
82070,655,Stand by Me (1986),4,719
82071,121,Independence Day (ID4) (1996),5,619
82072,896,Sweet Hereafter,3,931
82073,568,Speed (1994),2,774
82074,321,Mother (1996),4,720
82075,969,Winnie the Pooh and the Blustery Day (1968),2,642
82076,1149,Walkabout (1971),5,756
82077,266,Kull the Conqueror (1997),3,851
82078,246,Chasing Amy (1997),4,819
82079,144,Die Hard (1988),2,734
82080,40,To Wong Foo,3,766
82081,175,Brazil (1985),3,922
82082,496,It's a Wonderful Life (1946),5,867
82083,177,Good,2,161
82084,956,Nobody's Fool (1994),3,880
82085,125,Phenomenon (1996),3,731
82086,246,Chasing Amy (1997),5,662
82087,945,Charade (1963),4,815
82088,298,Face/Off (1997),4,938
82089,56,Pulp Fiction (1994),1,847
82090,146,Unhook the Stars (1996),3,654
82091,42,Clerks (1994),3,773
82092,205,Patton (1970),4,924
82093,67,Ace Ventura: Pet Detective (1994),4,337
82094,210,Indiana Jones and the Last Crusade (1989),3,843
82095,28,Apollo 13 (1995),4,807
82096,6,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),1,828
82097,1214,In the Realm of the Senses (Ai no corrida) (1976),1,840
82098,506,Rebel Without a Cause (1955),4,406
82099,70,Four Weddings and a Funeral (1994),4,280
82100,613,My Man Godfrey (1936),5,892
82101,265,Hunt for Red October,5,796
82102,201,Evil Dead II (1987),4,632
82103,83,Much Ado About Nothing (1993),5,907
82104,294,Liar Liar (1997),1,146
82105,1,Toy Story (1995),4,890
82106,178,12 Angry Men (1957),5,886
82107,477,Matilda (1996),5,771
82108,406,Thinner (1996),4,620
82109,526,Ben-Hur (1959),4,59
82110,1574,Pharaoh's Army (1995),1,405
82111,632,Sophie's Choice (1982),4,854
82112,1243,Night Flier (1997),3,611
82113,1048,She's the One (1996),1,839
82114,227,Star Trek VI: The Undiscovered Country (1991),2,806
82115,752,Replacement Killers,2,713
82116,661,High Noon (1952),5,840
82117,161,Top Gun (1986),3,749
82118,546,Broken Arrow (1996),4,477
82119,1404,Withnail and I (1987),3,894
82120,89,Blade Runner (1982),5,198
82121,196,Dead Poets Society (1989),4,864
82122,488,Sunset Blvd. (1950),5,568
82123,678,Volcano (1997),1,626
82124,94,Home Alone (1990),5,620
82125,305,Ice Storm,4,874
82126,214,Pink Floyd - The Wall (1982),4,751
82127,523,Cool Hand Luke (1967),3,632
82128,578,Demolition Man (1993),5,826
82129,2,GoldenEye (1995),4,640
82130,569,Wolf (1994),4,7
82131,151,Willy Wonka and the Chocolate Factory (1971),3,940
82132,566,Clear and Present Danger (1994),4,664
82133,1020,Gaslight (1944),4,747
82134,108,Kids in the Hall: Brain Candy (1996),5,848
82135,751,Tomorrow Never Dies (1997),3,808
82136,86,Remains of the Day,5,771
82137,652,Rosencrantz and Guildenstern Are Dead (1990),5,49
82138,22,Braveheart (1995),3,669
82139,496,It's a Wonderful Life (1946),5,924
82140,118,Twister (1996),2,839
82141,705,Singin' in the Rain (1952),3,846
82142,275,Sense and Sensibility (1995),3,859
82143,347,Wag the Dog (1997),2,548
82144,101,Heavy Metal (1981),2,483
82145,313,Titanic (1997),4,463
82146,260,Event Horizon (1997),4,880
82147,91,Nightmare Before Christmas,3,822
82148,15,Mr. Holland's Opus (1995),3,655
82149,202,Groundhog Day (1993),3,638
82150,576,Cliffhanger (1993),3,757
82151,1061,Evening Star,1,869
82152,496,It's a Wonderful Life (1946),1,617
82153,1378,Rhyme & Reason (1997),2,782
82154,174,Raiders of the Lost Ark (1981),4,889
82155,422,Aladdin and the King of Thieves (1996),3,230
82156,183,Alien (1979),4,73
82157,172,Empire Strikes Back,4,902
82158,1064,Crossfire (1947),5,659
82159,688,Leave It to Beaver (1997),2,489
82160,255,My Best Friend's Wedding (1997),4,899
82161,652,Rosencrantz and Guildenstern Are Dead (1990),3,854
82162,100,Fargo (1996),4,883
82163,288,Scream (1996),3,802
82164,928,Craft,3,790
82165,258,Contact (1997),5,755
82166,211,M*A*S*H (1970),5,503
82167,820,Space Jam (1996),4,399
82168,938,Smile Like Yours,4,404
82169,655,Stand by Me (1986),5,303
82170,10,Richard III (1995),4,698
82171,467,Bronx Tale,3,933
82172,833,Bulletproof (1996),4,279
82173,56,Pulp Fiction (1994),5,854
82174,239,Sneakers (1992),4,864
82175,431,Highlander (1986),2,664
82176,111,Truth About Cats & Dogs,3,891
82177,1629,Nico Icon (1995),5,805
82178,280,Up Close and Personal (1996),3,697
82179,877,Excess Baggage (1997),2,544
82180,132,Wizard of Oz,4,746
82181,803,Heaven & Earth (1993),3,655
82182,211,M*A*S*H (1970),4,638
82183,289,Evita (1996),2,614
82184,94,Home Alone (1990),4,886
82185,105,Sgt. Bilko (1996),4,923
82186,529,My Life as a Dog (Mitt liv som hund) (1985),4,894
82187,748,Saint,3,510
82188,82,Jurassic Park (1993),4,815
82189,204,Back to the Future (1985),5,780
82190,435,Butch Cassidy and the Sundance Kid (1969),4,876
82191,394,Radioland Murders (1994),4,798
82192,829,Fled (1996),1,938
82193,204,Back to the Future (1985),4,487
82194,755,Jumanji (1995),2,618
82195,1065,Koyaanisqatsi (1983),3,843
82196,198,Nikita (La Femme Nikita) (1990),5,786
82197,233,Under Siege (1992),4,37
82198,250,Fifth Element,5,603
82199,402,Ghost (1990),2,943
82200,1448,My Favorite Season (1993),5,883
82201,1048,She's the One (1996),3,806
82202,956,Nobody's Fool (1994),4,883
82203,301,In & Out (1997),4,569
82204,272,Good Will Hunting (1997),4,753
82205,411,Nutty Professor,3,881
82206,279,Once Upon a Time... When We Were Colored (1995),4,527
82207,651,Glory (1989),4,524
82208,45,Eat Drink Man Woman (1994),4,806
82209,173,Princess Bride,4,940
82210,507,Streetcar Named Desire,4,561
82211,5,Copycat (1995),5,546
82212,685,Executive Decision (1996),4,276
82213,588,Beauty and the Beast (1991),4,727
82214,484,Maltese Falcon,5,535
82215,109,Mystery Science Theater 3000: The Movie (1996),4,773
82216,763,Happy Gilmore (1996),4,453
82217,625,Sword in the Stone,3,830
82218,451,Grease (1978),2,453
82219,1098,Flirting With Disaster (1996),3,655
82220,405,Mission: Impossible (1996),3,459
82221,83,Much Ado About Nothing (1993),2,327
82222,223,Sling Blade (1996),4,308
82223,541,Mortal Kombat (1995),2,622
82224,1335,American Buffalo (1996),2,854
82225,91,Nightmare Before Christmas,5,142
82226,123,Frighteners,5,394
82227,245,Devil's Own,3,827
82228,302,L.A. Confidential (1997),4,801
82229,825,Arrival,5,862
82230,531,Shine (1996),4,836
82231,168,Monty Python and the Holy Grail (1974),5,723
82232,470,Tombstone (1993),5,807
82233,192,Raging Bull (1980),4,184
82234,558,Heavenly Creatures (1994),5,919
82235,380,Star Trek: Generations (1994),4,128
82236,906,Oscar & Lucinda (1997),2,611
82237,191,Amadeus (1984),4,835
82238,286,English Patient,3,699
82239,325,Crash (1996),1,750
82240,705,Singin' in the Rain (1952),5,838
82241,347,Wag the Dog (1997),5,489
82242,168,Monty Python and the Holy Grail (1974),3,42
82243,5,Copycat (1995),4,864
82244,399,Three Musketeers,3,221
82245,313,Titanic (1997),3,500
82246,86,Remains of the Day,5,94
82247,756,Father of the Bride Part II (1995),3,274
82248,210,Indiana Jones and the Last Crusade (1989),4,747
82249,602,American in Paris,3,437
82250,780,Dumb & Dumber (1994),4,586
82251,22,Braveheart (1995),4,44
82252,286,English Patient,4,861
82253,430,Duck Soup (1933),4,498
82254,238,Raising Arizona (1987),3,747
82255,403,Batman (1989),4,886
82256,54,Outbreak (1995),4,796
82257,665,Alien 3 (1992),3,790
82258,402,Ghost (1990),5,807
82259,294,Liar Liar (1997),4,827
82260,506,Rebel Without a Cause (1955),2,833
82261,53,Natural Born Killers (1994),4,339
82262,111,Truth About Cats & Dogs,5,593
82263,1258,Trial and Error (1997),3,880
82264,340,Boogie Nights (1997),4,740
82265,580,Englishman Who Went Up a Hill,5,640
82266,371,Bridges of Madison County,3,234
82267,238,Raising Arizona (1987),4,880
82268,582,Piano,3,828
82269,452,Jaws 2 (1978),2,453
82270,396,Serial Mom (1994),3,327
82271,458,Nixon (1995),2,733
82272,50,Star Wars (1977),2,745
82273,15,Mr. Holland's Opus (1995),5,835
82274,98,Silence of the Lambs,5,804
82275,226,Die Hard 2 (1990),3,796
82276,676,Crucible,5,849
82277,300,Air Force One (1997),4,871
82278,615,39 Steps,3,889
82279,1143,Hard Eight (1996),4,833
82280,542,Pocahontas (1995),1,686
82281,183,Alien (1979),4,774
82282,259,George of the Jungle (1997),1,250
82283,762,Beautiful Girls (1996),4,593
82284,124,Lone Star (1996),4,576
